simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,applied_command_sequence_k1,commanded_throttle_norm_k1,commanded_steering_norm_k1,applied_throttle_norm_k1,applied_steering_rad_k1,simulator_feedback_steering_rad_k1,wheel_speed_mps_k1,encoder_left_rad_k1,encoder_right_rad_k1,reset_epoch,segment_id,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps
0.149,0.17400001,150.0,175.0,25.0,0.025000010000000017,0.805,3.1595,-1.570797957042727,0.0328,0.0001,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805,3.1593,-1.570798217703667,0.0054,0.0,0.0
0.17400001,0.199000016,175.0,200.0,25.0,0.02500000599999999,0.805,3.1593,-1.570798217703667,0.0054,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805,3.1592,-1.5707963267948966,0.0029,0.0,0.0
0.199000016,0.224,200.0,225.0,25.0,0.024999984000000003,0.805,3.1592,-1.5707963267948966,0.0029,0.0,0.0,8.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8051,3.1592,-1.5707963267948966,0.0025,0.0,0.0
0.224,0.249000013,225.0,250.0,25.0,0.025000012999999988,0.8051,3.1592,-1.5707963267948966,0.0025,0.0,0.0,9.0,0.9,0.0,0.9,0.0,0.0,21.33108490783586,9.0386,9.0386,0.0,0.0,0.8051,3.1576,-1.570798197687013,0.1316,0.0,0.0
0.249000013,0.274000019,250.0,275.0,25.0,0.02500000599999999,0.8051,3.1576,-1.570798197687013,0.1316,0.0,0.0,10.0,0.9,0.0,0.9,0.0,0.0,22.651746563580833,18.6368,18.6368,0.0,0.0,0.8051,3.1525,-1.570798037077743,0.2666,0.0,0.0
0.274000019,0.299000025,275.0,300.0,25.0,0.02500000600000002,0.8051,3.1525,-1.570798037077743,0.2666,0.0,0.0,11.0,0.9,0.0,0.9,0.0,0.0,22.644194565393285,28.2318,28.2318,0.0,0.0,0.8051,3.1441,-1.5707963267948966,0.4005,0.0,0.0
0.299000025,0.324,300.0,325.0,25.0,0.024999975000000008,0.8051,3.1441,-1.5707963267948966,0.4005,0.0,0.0,12.0,0.9,0.0,0.9,0.0,0.0,22.65177465177464,37.83,37.83,0.0,0.0,0.8051,3.1324,-1.5707977569685485,0.5334,0.0,0.0
0.324,0.349,325.0,350.0,25.0,0.024999999999999967,0.8051,3.1324,-1.5707977569685485,0.5334,0.0,0.0,13.0,0.9,0.0,0.9,0.0,0.0,22.644200000000026,47.425,47.425,0.0,0.0,0.8051,3.1173,-1.5707963267948966,0.6652,0.0,0.0
0.349,0.374,350.0,375.0,25.0,0.025000000000000022,0.8051,3.1173,-1.5707963267948966,0.6652,0.0,0.0,14.0,0.9,0.0,0.9,0.0,0.0,22.643963999999986,57.0199,57.0199,0.0,0.0,0.8051,3.099,-1.5707963267948966,0.7959,0.0,0.0
0.374,0.399000019,375.0,400.0,25.0,0.025000018999999984,0.8051,3.099,-1.5707963267948966,0.7959,0.0,0.0,15.0,0.9,0.0,0.9,0.0,0.0,22.651734784681576,66.6181,66.6181,0.0,0.0,0.8051,3.0774,-1.5707963267948966,0.9256,0.0,0.0
