event_index,source_stamp_ns,status,steering_rate_radps,target_speed_rate_mps2,steering_command_rad,target_speed_mps,iterations,primal_residual,dual_residual,rti_iterations_used,rti2_triggered,rti2_trigger_reason_mask,rti2_budget_skipped,r1_status,r2_status,r1_objective,r2_objective,r1_slack_m,r2_slack_m,selected_candidate,r1_iterations,r2_iterations,r1_solve_us,r2_solve_us,total_rti_us,rho_start,rho_final,rho_u_start,rho_u_final,rho_change_count,factorization_count,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_state_mps,steering_state_rad,state_age_s,path_curvature_per_m,lateral_accel_proxy_mps2,minimum_predicted_corridor_slack_m,candidate_progress_error_max_m,candidate_curvature_error_max_per_m,candidate_left_bound_error_max_m,candidate_right_bound_error_max_m,nonlinear_failure_stage,nonlinear_failure_reason
301,1789731634811839680,0,-0.01668116078,3,0.05762383342,0.4452280998,22,0.009473562241,0.005784641951,2,1,32,0,0,0,316501.1875,316501.1562,0.8063207865,0.8063207865,R1,22,24,272.033,283.4949999,609.401,1,1,14,14,8,10,21.80632357,0.1654882282,-0.3007745445,0.03741322458,0,0.02219999954,0.3702281117,0.05804086104,0.002663325,-0.05183058203,0.5504051447,0.8063207865,0.0005747545511,0.0003006830812,0.000358581543,0.0003586411476,-1,-1
317,1789731634836741250,0,-0.003401655704,3,0.05791801959,0.5223074555,23,0.009567499161,0.004995681345,2,1,32,0,0,0,310396.5312,310396.5312,0.805867672,0.805867672,R1,23,24,307.3599999,283.615,644.898,1,1,14,14,8,10,21.80778941,0.1650332808,-0.2999101281,0.08609493822,0,0.0346999988,0.4473074675,0.05800306052,0.002406842,-0.05171286929,0.6018719673,0.805867672,0.000478990376,0.0002200752497,0.0002740621567,0.0002990365028,-1,-1
333,1789731634861914791,0,0.005365612917,3,0.05781378597,0.5975756049,21,0.009875774384,0.005038708448,2,1,32,0,0,0,304392.5625,304392.5,0.8055502176,0.8055502176,R1,21,24,266.1429999,315.5650001,635.5699999,1,1,14,14,10,12,21.81058413,0.1641685367,-0.2990471125,0.1467772871,0,0.04670000076,0.5225756168,0.05767964572,0.002341089,-0.0514884418,0.6523493528,0.8055502176,0.0004854365252,0.0001995190978,0.0002572536469,0.0002810955048,-1,-1
349,1789731634886323745,0,0.02448238432,3,0.0582253933,0.6723918915,21,0.006463527679,0.009586334229,2,1,32,0,0,0,298236.375,298236.375,0.805705905,0.805705905,R1,21,21,280.5999999,252.056,586.517,1,1,14,28,8,10,21.81501933,0.1628017873,-0.2976164818,0.2342271358,0,0.06030000001,0.5973919034,0.05761333182,0.002576651,-0.05113227742,0.6937546134,0.805705905,0.0003507928923,0.0001238659024,0.0002193450928,0.0001913309097,-1,-1
365,1789731634911570994,0,0.05635640398,3,0.0602376014,0.7466584444,19,0.009219646454,0.004412233829,2,1,32,0,0,0,292961.4688,292961.4688,0.805947125,0.805947125,R1,19,21,240.9649999,280.1289999,574.9560001,1,1,28,14,8,10,21.82084481,0.160972178,-0.2949260771,0.2619037926,0,0.07140000165,0.6716584563,0.05882869288,0.003007771,-0.05067104476,0.7234159112,0.805947125,5.193427205e-05,6.188265979e-05,3.218650818e-05,2.467632294e-05,-1,-1
381,1789731634936932898,0,0.05684221163,3,0.06047831103,0.8225711584,20,0.005125284195,0.009267151356,2,1,32,0,0,0,286911.8125,286911.8125,0.8058074713,0.8058074713,R1,20,19,332.4979999,255.0420001,641.9530001,1,1,14,28,9,11,21.82840479,0.1586883664,-0.2929421067,0.3597239554,0,0.08320000023,0.7475711703,0.05905725434,0.002651703,-0.05009157219,0.7598078847,0.8058074713,0.0003181565553,8.907169104e-05,0.0001929998398,0.000159740448,-1,-1
397,1789731634961810643,0,0.0979475528,3,0.06320206821,0.8977440596,17,0.008841276169,0.006099939346,2,1,32,0,0,0,281612.25,281612.25,0.8059296608,0.8059296608,R1,17,19,271.5930002,260.142,586.3080001,1,1,28,28,10,12,21.8376071,0.1559296846,-0.290678978,0.4111801386,0,0.09570000321,0.8227440715,0.06075338274,0.002380142,-0.04938621529,0.7882811427,0.8059296608,7.971469313e-05,2.167932689e-05,4.994869232e-05,4.994869232e-05,-1,-1
413,1789731634986379908,0,0.09860873967,3,0.06417308748,0.9719400406,19,0.006971597672,0.009673953056,2,1,32,0,0,0,276100.7188,276100.7188,0.7930785418,0.7930828333,R2,17,19,243.4489999,254.8410001,552.2130001,1,1,28,28,8,10,21.8482184,0.152734831,-0.2870899439,0.5028756261,0,0.1094999984,0.8969400525,0.06170786917,0.002803127,-0.04858016277,0.808039844,0.7930828333,7.413327694e-07,5.662441254e-07,4.768371582e-07,4.768371582e-07,-1,-1
429,1789731635012142927,0,0.1233769879,3,0.06622954458,1.046073198,19,0.005990505219,0.009357273579,2,1,32,0,0,0,270885.7188,270885.75,0.773945272,0.7739475369,R2,14,19,282.6240001,255.7329998,592.6289999,1,1,28,28,12,14,21.86156446,0.1487785131,-0.2833370268,0.5876536965,0,0.1230999976,0.9710731506,0.06314512342,0.002775465,-0.04756970377,0.8237540722,0.7739475369,6.500631571e-07,7.897615433e-07,3.576278687e-07,3.576278687e-07,-1,-1
445,1789731635037582668,0,0.1430336684,3,0.06834170222,1.123778105,19,0.008965492249,0.006061658263,2,1,32,0,0,0,265617.9375,265617.9375,0.7600541711,0.7600599527,R2,14,19,285.4489999,212.7820001,552.013,1,1,28,14,9,11,21.87699362,0.1443140209,-0.2796823382,0.6757618785,0,0.1411000043,1.048778057,0.06476586312,0.003247932,-0.04641091626,0.8412017822,0.7600599527,3.408640623e-07,4.24683094e-07,2.384185791e-07,1.788139343e-07,-1,-1
461,1789731635062121305,0,0.1549143195,3,0.07006563991,1.202062249,18,0.009059906006,0.008338183165,2,1,32,0,0,0,260694.9062,260694.9375,0.7387245893,0.7387363911,R2,15,18,301.3799999,211.319,566.6599998,1,1,14,14,10,12,21.89358883,0.1395487487,-0.2751266062,0.7441393137,0,0.1553000063,1.127062201,0.06619278342,0.00318793,-0.0451740091,0.8588463664,0.7387363911,1.344829798e-06,1.341104507e-06,8.344650269e-07,8.344650269e-07,-1,-1
477,1789731635087643260,0,0.1696180254,3,0.07183326781,1.274041414,18,0.007793664932,0.008624404669,2,1,32,0,0,0,256281.4688,256281.4844,0.7199837565,0.7199901342,R2,15,18,300.8179998,207.0509999,561.55,1,1,14,14,10,12,21.91267922,0.1341855973,-0.2700428069,0.8180048466,0,0.1723999977,1.199041367,0.06759281456,0.002612349,-0.04290233523,0.8680882454,0.7199901342,1.421198249e-06,1.24424696e-06,8.940696716e-07,8.344650269e-07,-1,-1
493,1789731635113228755,0,0.1786730886,3,0.07339822501,1.350551486,14,0.00984787941,0.005026817322,2,1,32,0,0,0,251698.1562,251698.1719,0.7027963996,0.7027910352,R1,14,18,295.7879999,206.931,561.0699999,1,1,14,28,10,12,21.93379981,0.1283825487,-0.2644343376,0.9008696079,0,0.1906999946,1.275551438,0.06893140078,0.002478567,-0.03991179069,0.8773220778,0.7027963996,8.347071707e-05,1.329183578e-05,5.173683167e-05,5.173683167e-05,-1,-1
509,1789731635138343696,0,0.1880494952,3,0.07491061836,1.426577687,16,0.00820016861,0.006563484669,2,1,32,0,0,0,247426.2188,247426.2344,0.6926526427,0.6926503181,R1,16,18,237.8789999,211.6100001,503.5309999,1,1,28,28,5,7,21.95641094,0.1223080307,-0.2586518824,0.9713654518,0,0.2073999941,1.35157764,0.07020938396,0.002369582,-0.03667396307,0.8871461749,0.6926526427,0.0001017786562,9.723007679e-06,6.318092346e-05,6.318092346e-05,-1,-1
530,1789731635163298896,0,0.1851931214,3,0.07587186992,1.501776457,17,0.006041049957,0.009741544724,2,1,32,0,0,0,243362.5312,243362.5,0.6917362809,0.6917277575,R1,17,19,187.694,213.2029998,454.7479999,1,1,28,28,1,3,21.98050589,0.115968883,-0.2517157793,1.041229129,0,0.2266000062,1.426776409,0.07124204189,0.003170327,-0.03337968818,1.009441733,0.6917362809,0.0001118723303,1.690909266e-05,4.148483276e-05,4.4465065e-05,-1,-1
552,1789731635188352010,0,0.1819106191,3,0.07651718706,1.576559186,18,0.004927635193,0.009439885616,2,1,32,0,0,0,239425.0469,239425.0625,0.6784231663,0.6784265637,R2,17,18,191.471,193.2049999,438.6389999,1,1,28,28,0,2,22.00667985,0.1093171313,-0.2449383885,1.118039727,0,0.2463999987,1.501559138,0.07196941972,0.003039121,-0.03229330195,1.175673246,0.6784265637,2.048909664e-07,3.725290298e-08,1.192092896e-07,1.192092896e-07,-1,-1
574,1789731635213279168,0,0.1741882116,3,0.07662209123,1.631073475,18,0.004845142365,0.008499443531,2,1,32,0,0,0,236757.5469,236757.5469,0.6653081179,0.6653133035,R2,17,18,188.0349998,193.115,435.483,1,1,28,28,0,2,22.03456294,0.1024367437,-0.2379640788,1.191003084,0,0.2648999989,1.556073427,0.07226738334,0.00314534,-0.031581503,1.308618665,0.6653133035,1.899898052e-07,2.235174179e-08,1.192092896e-07,1.192092896e-07,-1,-1
596,1789731635238587793,0,0.1572442949,3,0.07621276379,1.636675239,17,0.006403923035,0.009517490864,2,1,32,0,0,0,236861.7969,236861.7969,0.6526337266,0.6526528001,R2,17,17,188.6160002,188.3759999,431.8050001,1,1,28,28,0,2,22.06462077,0.09523940831,-0.2298482507,1.263266563,0,0.2838999927,1.561675191,0.07228165865,0.003401241,-0.02975893538,1.364058614,0.6526528001,5.587935448e-07,7.450580597e-09,2.980232239e-07,1.192092896e-07,-1,-1
618,1789731635262886379,0,0.1398679465,3,0.07556260377,1.647901297,16,0.00870513916,0.003134667873,2,1,32,0,0,0,236862.1875,236862.2031,0.6524475217,0.6524739861,R2,16,16,271.092,264.951,590.8449998,1,1,28,28,12,14,22.09510456,0.08823046833,-0.2219072729,1.312802315,0,0.3010999858,1.572901249,0.07206590474,0.003401371,-0.02184266214,1.425415516,0.6524739861,7.748603821e-07,7.450580597e-09,1.192092896e-07,3.576278687e-07,-1,-1
640,1789731635288422421,0,0.1207763329,3,0.07451274246,1.653503776,16,0.008313655853,0.004637539387,2,1,32,0,0,0,236968.6562,236968.6719,0.6519724727,0.6519899964,R2,15,16,245.974,251.0339999,551.3610001,1,1,28,28,10,12,22.12890854,0.0807383433,-0.2135774493,1.404528737,0,0.3161000013,1.578503728,0.07149333507,0.003065039,-0.01189201787,1.48168087,0.6519899964,7.599592209e-07,1.490116119e-08,2.980232239e-07,1.192092896e-07,-1,-1
662,1789731635313181032,0,0.09787804633,3,0.07262046635,1.66471231,16,0.00831079483,0.004557847977,2,1,32,0,0,0,237305.2969,237305.2969,0.6517040133,0.6517233253,R2,15,16,218.5730002,251.1040001,524.2700002,1,1,28,28,8,10,22.16333831,0.07342600077,-0.2051410228,1.438169479,0,0.3228999972,1.589712262,0.07017351687,0.00280462,-0.005005723551,1.53477633,0.6517233253,5.73694706e-07,1.490116119e-08,2.384185791e-07,1.788139343e-07,-1,-1
684,1789731635337546104,0,0.08647970855,3,0.07121300697,1.675926447,16,0.008337020874,0.004210293293,2,1,32,0,0,0,237544.7344,237544.7344,0.6395649314,0.6395816207,R2,14,16,215.3169999,250.8640001,520.573,1,1,28,28,8,10,22.19833469,0.0663042888,-0.1968469024,1.490072846,0,0.3287999928,1.600926399,0.0690510124,0.002956034,-0.001711129343,1.584104896,0.6395816207,4.805624485e-07,3.725290298e-08,2.980232239e-07,2.980232239e-07,-1,-1
705,1789731635363497556,0,0.07163026184,3,0.06887047738,1.687122464,16,0.008346319199,0.004214048386,2,1,32,0,0,0,238155.5312,238155.5312,0.6394326091,0.6394566894,R2,14,16,212.5410001,255.6629999,522.8179998,1,1,28,28,8,10,22.23652326,0.05882937461,-0.1890658736,1.513890982,0,0.3296000063,1.612122416,0.06707972288,0.002941136,-0.009617953373,1.636410713,0.6394566894,6.072223186e-07,2.235174179e-08,2.980232239e-07,3.576278687e-07,-1,-1
728,1789731635388225700,0,0.05797186494,3,0.0662542209,1.692744732,15,0.00740647316,0.007125914097,2,1,32,0,0,0,239019.5312,239019.5312,0.6269890666,0.6270043254,R2,14,15,212.572,231.2570002,498.171,1,1,28,14,7,9,22.2736721,0.05190765858,-0.1794263721,1.542656541,0,0.3264000118,1.617744684,0.06480492651,0.0029165,-0.05943698269,1.665215492,0.6270043254,5.327165127e-07,7.450580597e-09,5.960464478e-08,1.192092896e-07,-1,-1
750,1789731635413045846,0,0.05412896723,3,0.06485449523,1.703947783,15,0.008544206619,0.004025042057,2,1,32,0,0,0,239658.5312,239658.5312,0.6271109581,0.6271259189,R2,14,15,274.9189999,218.4919999,548.7359998,1,1,14,14,10,12,22.31144524,0.04524161294,-0.1680955142,1.567077637,0,0.3237999976,1.628947735,0.06350126863,0.003056203,-0.1073962523,1.696592093,0.6271259189,4.880130291e-07,7.450580597e-09,2.980232239e-07,2.384185791e-07,-1,-1
772,1789731635438025963,0,0.02692904882,3,0.06110465899,1.715175271,14,0.009613037109,0.008767724037,2,1,32,0,0,0,240444.2969,240444.2969,0.6259448528,0.6259777546,R2,14,14,269.98,219.0839999,544.0780001,1,1,14,14,10,12,22.35003924,0.03890850395,-0.1559317559,1.580343485,0,0.3170999885,1.640175223,0.06043143198,0.002812004,-0.1093664616,1.730869174,0.6259777546,1.598149538e-06,1.490116119e-08,2.384185791e-07,1.072883606e-06,-1,-1
793,1789731635463532680,0,0.03058024868,3,0.05873073637,1.726402998,15,0.008568286896,0.003940343857,2,1,32,0,0,0,241185.8125,241185.8125,0.6258796453,0.6258966923,R2,14,15,269.609,218.8429999,543.1959999,1,1,14,14,10,12,22.39013275,0.03283830732,-0.1436761767,1.611687303,0,0.3091000021,1.65140295,0.05796622857,0.003058277,-0.102312021,1.764625788,0.6258966923,7.86036253e-07,7.450580597e-09,3.576278687e-07,1.192092896e-07,-1,-1
816,1789731635490005472,0,0.02725021541,3,0.05604945868,1.737619638,15,0.008598327637,0.003819346428,2,1,32,0,0,0,242463.6719,242463.6875,0.6249647141,0.6249833703,R2,14,15,269.95,218.8639998,548.3050001,1,1,14,14,10,12,22.43194031,0.02702379972,-0.1322748214,1.586952925,0,0.3025000095,1.662619591,0.05536820367,0.003964369,-0.09424153393,1.794924259,0.6249833703,9.424984455e-07,1.490116119e-08,2.384185791e-07,0,-1,-1
838,1789731635513386705,0,0.01243486814,3,0.05221533403,1.748836279,15,0.005385875702,0.00850006938,2,1,32,0,0,0,243151.6406,243151.6406,0.6148411036,0.6148520708,R2,14,15,268.5470002,221.859,545.2,1,1,14,14,10,12,22.46897672,0.0222991351,-0.1212589219,1.613793612,0,0.2897999883,1.673836231,0.05190446228,0.003064979,-0.08659545043,1.817465901,0.6148520708,4.842877388e-07,7.450580597e-09,1.192092896e-07,1.192092896e-07,-1,-1
860,1789731635538291952,0,0.01812453195,3,0.05033338815,1.760049462,14,0.00883936882,0.005976855755,2,1,32,0,0,0,244081.7344,244081.75,0.6095343232,0.6095536351,R2,14,14,282.033,211.55,547.7850001,1,1,14,28,11,13,22.50897039,0.0176252611,-0.1110901088,1.62467432,0,0.2811000049,1.685049415,0.04988027364,0.002965582,-0.08122901066,1.838582397,0.6095536351,1.315027475e-06,1.490116119e-08,8.344650269e-07,4.768371582e-07,-1,-1
881,1789731635563121005,0,-0.01298335101,3,0.04557706788,1.77126193,14,0.008451223373,0.0045119524,2,1,32,0,0,0,245042.8281,245042.8281,0.6025905609,0.6026166081,R2,14,14,212.5219998,267.4860001,534.319,1,1,28,28,10,12,22.54916035,0.01334125455,-0.1010719463,1.635126352,0,0.2707999945,1.696261883,0.04590165243,0.002672652,-0.07771536984,1.860013247,0.6026166081,1.091510057e-06,1.490116119e-08,2.384185791e-07,5.960464478e-07,-1,-1
903,1789731635588511994,0,-0.002174624242,3,0.04264705256,1.782476425,14,0.008462190628,0.004108071327,2,1,32,0,0,0,246073.9844,246074,0.5902159214,0.5902357697,R2,13,14,239.0010002,267.0540001,560.0680001,1,1,28,28,12,14,22.59057072,0.009335707873,-0.09176389128,1.644940972,0,0.2542000115,1.707476377,0.04270141944,0.002616066,-0.07415727658,1.881869078,0.5902357697,9.23871994e-07,1.490116119e-08,5.36441803e-07,1.192092896e-07,-1,-1
926,1789731635613262981,0,-0.01231525,3,0.03907036409,1.793691397,14,0.008491516113,0.003845214844,2,1,32,0,0,0,246949.75,246949.7656,0.5904057622,0.5904246569,R2,13,14,234.6830001,272.3940001,561.53,1,1,28,28,12,14,22.63147385,0.005766555201,-0.08254648,1.674571157,0,0.2446999997,1.718691349,0.03937824443,0.002657703,-0.07060802151,1.896535158,0.5904246569,9.23871994e-07,7.450580597e-09,1.788139343e-07,4.768371582e-07,-1,-1
948,1789731635638804663,0,0.0234870892,3,0.03640489653,1.804906607,15,0.005002260208,0.009492456913,2,1,32,0,0,0,248378.125,248378.125,0.5776137114,0.5776284933,R2,15,15,219.5449998,218.8729999,493.2309999,1,1,28,28,6,8,22.67801215,-0.001915745321,-0.07406989485,1.665737987,0,0.2283000052,1.729906559,0.03581772,0.003474148,-0.06753310204,1.964528918,0.5776284933,4.097819328e-07,7.450580597e-09,1.192092896e-07,0,-1,-1
969,1789731635664097608,0,0.01683535427,3,0.0374263525,1.821727633,14,0.008281230927,0.002351105213,2,1,32,0,0,0,248983.3125,248983.3125,0.5766454935,0.5766368508,R1,14,13,288.4449999,192.7939999,536.1929998,1,1,28,28,10,12,22.71705173,4.826798977e-05,-0.06594041735,1.678011417,0,0.2136999965,1.746727586,0.0370054692,0.003254846,-0.06565761445,1.916965365,0.5766454935,0.0003265067935,3.829598427e-06,0.0002065300941,0.0002065896988,-1,-1
992,1789731635688280718,0,-0.1052846909,3,0.02539734356,1.832941651,15,0.009620666504,0.004515707493,2,1,32,0,0,0,249784.4375,249784.4531,0.5657367706,0.5657883883,R2,16,15,183.556,218.7030001,456.793,1,1,28,14,3,5,22.75370298,-0.002882037545,-0.05839423463,1.695928931,0,0.1970999986,1.757941604,0.02802946046,0.003135772,-0.06403578618,1.952964902,0.5657883883,1.87382102e-06,2.235174179e-08,1.192092896e-07,0,-1,-1
1014,1789731635713879027,0,-0.01524482481,3,0.02514808252,1.838547826,13,0.007257461548,0.005483269691,2,1,32,0,0,0,251317.5625,251317.5625,0.5660198927,0.5660179853,R1,13,14,278.2550001,185.0599999,518.128,1,1,14,56,9,11,22.79606764,-0.005297027994,-0.05142332986,1.692614555,0,0.1794999987,1.763547778,0.02552920394,0.002814558,-0.06234312079,1.954973102,0.5660198927,0.000177770853,2.11596489e-06,9.977817535e-05,9.977817535e-05,-1,-1
1036,1789731635738235422,0,-0.003831326729,3,0.02213898674,1.849763989,15,0.004820346832,0.00827935338,2,1,32,0,0,0,252474.7656,252474.7656,0.5533833504,0.5533918142,R2,15,15,197.6330001,204.8769999,457.434,1,1,56,28,3,5,22.84323912,-0.01325755287,-0.04280695692,1.72036469,0,0.1893000007,1.774763942,0.02223476954,0.003266658,-0.06078304158,2.014658928,0.5533918142,3.203749657e-07,7.450580597e-09,5.960464478e-08,2.384185791e-07,-1,-1
1057,1789731635764758007,0,0.05868624151,3,0.02532322146,1.866584778,13,0.008937835693,0.008298441768,2,1,32,0,0,0,253588.7188,253588.7188,0.5535823107,0.5535803437,R1,13,14,193.405,240.5839999,488.582,1,1,28,28,7,9,22.88981234,-0.0153245572,-0.03677140549,1.702952147,0,0.1445000023,1.79158473,0.02385606617,0.003449562,-0.05961973433,2.034980774,0.5535823107,0.0002470090985,3.159046173e-06,2.384185791e-07,0.0004197359085,-1,-1
1080,1789731635789033370,0,-0.04378883913,3,0.02074480802,1.877799869,13,0.007030248642,0.005606770515,2,1,32,0,0,0,254388.3281,254388.3438,0.5415480137,0.5415551066,R2,14,13,214.1039999,276.6630001,545.5600002,1,1,28,56,11,13,22.92890551,-0.01311523095,-0.03109217249,1.724531054,0,0.1323000044,1.802799821,0.02183952928,0.003339525,-0.05894210109,2.006065369,0.5415551066,1.776963472e-06,2.980232239e-08,7.152557373e-07,9.536743164e-07,-1,-1
1102,1789731635814426614,0,-0.05928091332,3,0.01316518802,1.889013171,15,0.009746551514,0.004538238049,2,1,32,0,0,0,255449.5,255449.5,0.5410926938,0.5411058664,R2,17,15,202.954,237.388,494.7550001,1,1,56,28,5,7,22.97667066,-0.01953477412,-0.02568029985,1.754904032,0,0.1138999984,1.814013124,0.01464721095,0.003421188,-0.05836689346,2.089604616,0.5411058664,1.505017281e-06,2.235174179e-08,7.748603821e-07,1.192092896e-07,-1,-1
1124,1789731635840091397,0,0.03412115201,3,0.01805070601,1.905834556,16,0.009164571762,0.004876926541,2,1,32,0,0,0,256439.4844,256439.5,0.5390280485,0.538988471,R1,16,14,183.437,199.2770002,437.2549999,1,1,28,28,2,4,23.02318262,-0.02146994509,-0.01903816126,1.736495137,0,0.126000002,1.830834508,0.01719767787,0.003690515,-0.05824523729,2.070037603,0.5390280485,0.00109403953,1.540780067e-05,0.0004628896713,0.0006818771362,-1,-1
1146,1789731635864000743,0,-0.1013604775,3,0.01031135954,1.917049885,13,0.007077217102,0.005643486977,2,1,32,0,0,0,257180.2656,257180.2812,0.5388191938,0.5388349295,R2,14,13,216.2689998,282.3729999,558.9359999,1,1,28,56,11,13,23.06390381,-0.01922811754,-0.01391083095,1.756202698,0,0.1155999973,1.842049837,0.01284537185,0.00417287,-0.05830449352,2.054376841,0.5388349295,1.680105925e-06,2.235174179e-08,9.536743164e-07,9.536743164e-07,-1,-1
1167,1789731635889700091,0,-0.07365927845,3,0.003844340099,1.928263426,15,0.004903316498,0.009792238474,2,1,32,0,0,0,258138.7344,258138.7188,0.5370030999,0.5370103717,R2,17,15,206.049,214.0640001,474.5760002,1,1,56,28,3,5,23.11166289,-0.02420053259,-0.009552186355,1.775633454,0,0.0775000006,1.853263378,0.005685822107,0.003541224,-0.05862509437,2.135681868,0.5370103717,3.986060619e-07,7.450580597e-09,1.788139343e-07,1.192092896e-07,-1,-1
1190,1789731635914750500,0,0.01065307576,3,0.008702016436,1.939478278,16,0.009180307388,0.005747899413,2,1,32,0,0,0,258935.0781,258935.0781,0.5356557965,0.5356125236,R1,16,14,185.9809999,202.6829998,443.608,1,1,28,28,2,4,23.15731894,-0.02382414974,-0.004876023158,1.794080973,0,0.09200000018,1.86447823,0.008435689844,0.004574967,-0.05901182074,2.094623327,0.5356557965,0.001395829022,1.806020737e-05,0.0004624128342,0.0004624128342,-1,-1
