time_s,phase,target_speed_mps,target_accel_mps2,throttle_command,throttle_feedback,steering_command,steering_feedback,speed_mps,ax_mps2,ay_mps2,yaw_rate_radps,imu_yaw_rad,left_encoder_rad,right_encoder_rad,x_odom_m,y_odom_m,yaw_odom_rad,x_amcl_m,y_amcl_m,yaw_amcl_rad,amcl_xy_variance,amcl_yaw_variance,x_ekf_m,y_ekf_m,yaw_ekf_rad,ekf_xy_variance,ekf_yaw_variance,lidar_rate_hz,lidar_event_count
0.23716028,record,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.257105686,record,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.277092876,record,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.297065384,record,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
0.31712177,record,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
0.337191036,record,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
0.357180311,record,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
0.377101356,record,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
0.39697984,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
0.417077966,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
0.437262262,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
0.457425215,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
0.477101922,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
0.497120177,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
0.517077336,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.501363501823966,0.20409786788326933,nan,3
0.537175207,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.501363501823966,0.20409786788326933,nan,3
0.557326263,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.501363501823966,0.20409786788326933,nan,3
0.577095686,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.501363501823966,0.20409786788326933,nan,3
0.597045138,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.5023378987339661,0.20507226479326934,nan,4
0.617029778,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.5023378987339661,0.20507226479326934,nan,4
0.637317598,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.5023378987339661,0.20507226479326934,nan,4
0.657353375,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.5023378987339661,0.20507226479326934,nan,4
0.677170039,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.5023378987339661,0.20507226479326934,nan,4
0.697122115,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.5023378987339661,0.20507226479326934,nan,4
0.717072546,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.5033661412239661,0.20610050728326934,nan,5
0.737119046,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.5033661412239661,0.20610050728326934,nan,5
0.757317082,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.5033661412239661,0.20610050728326934,nan,5
0.777255225,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.5033661412239661,0.20610050728326934,nan,5
0.797433126,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.5033661412239661,0.20610050728326934,nan,5
0.817038778,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.5033661412239661,0.20610050728326934,nan,5
0.837058004,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0006,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.0370618603932852,0.01824018519918303,nan,6
0.857113908,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0006,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.0370618603932852,0.01824018519918303,nan,6
0.877616606,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0006,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.0370618603932852,0.01824018519918303,nan,6
0.897033071,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.019417451815401394,0.009720945130457848,nan,7
0.917200393,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.019417451815401394,0.009720945130457848,nan,7
0.937429058,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.019417451815401394,0.009720945130457848,nan,7
0.957079436,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.019417451815401394,0.009720945130457848,nan,7
0.977107715,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0002,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.019417451815401394,0.009720945130457848,nan,7
0.997100759,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.01349708735910593,0.00695973208319579,nan,8
1.017302277,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.01349708735910593,0.00695973208319579,nan,8
1.037360047,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.01349708735910593,0.00695973208319579,nan,8
1.057098654,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.01349708735910593,0.00695973208319579,nan,8
1.077087693,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0004,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.01349708735910593,0.00695973208319579,nan,8
1.097127405,record,0.0005000000237487257,0.0,0.0,0.0,0.0031999999191612005,0.0,0.0,0.0001,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.010649579415338435,0.005702206097079842,nan,9
1.117093804,record,0.0005000000237487257,0.0,0.0,0.0,0.006111535243690014,0.0,0.0,0.0001,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.010649579415338435,0.005702206097079842,nan,9
1.13725432,record,0.0005000000237487257,0.0,0.0,0.0,0.006111535243690014,0.0,0.0,0.0001,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.010649579415338435,0.005702206097079842,nan,9
1.157098655,record,0.0005000000237487257,0.0,0.0,0.0,0.006111535243690014,0.0,0.0,0.0001,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.010649579415338435,0.005702206097079842,nan,9
1.177088961,record,0.0005000000237487257,0.0,0.0,0.0,0.006111535243690014,0.0,0.0,0.0001,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.010649579415338435,0.005702206097079842,nan,9
1.196953997,record,0.0005000000237487257,0.0,0.0,0.0,0.006111535243690014,0.0,0.0,0.0001,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.010649579415338435,0.005702206097079842,nan,9
1.217121317,record,0.05788436904549599,0.0,0.0032974788919091225,0.0,0.029182814061641693,0.0,0.0,0.0004,-0.0008,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.009109843115013375,0.005101900159465283,nan,10
1.237354138,record,0.05788436904549599,0.0,0.0032974788919091225,0.0,0.029182814061641693,0.0,0.0,0.0004,-0.0008,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.009109843115013375,0.005101900159465283,nan,10
1.257362811,record,0.05788436904549599,0.0,0.0032974788919091225,0.0,0.029182814061641693,0.0,0.0,0.0004,-0.0008,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.009109843115013375,0.005101900159465283,nan,10
1.277271605,record,0.05788436904549599,0.0,0.0032974788919091225,0.0,0.029182814061641693,0.0,0.0,0.0004,-0.0008,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.009109843115013375,0.005101900159465283,nan,10
1.297084625,record,0.05788436904549599,0.0,0.0032974788919091225,0.0,0.029182814061641693,0.0,0.0,0.0004,-0.0008,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.009109843115013375,0.005101900159465283,nan,10
1.317009617,record,0.10836914926767349,0.0,0.006190778687596321,0.0,0.029182814061641693,0.003100000089034438,0.0,-0.0001,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.008078754930718026,0.004683375828470169,nan,11
1.337303289,record,0.10836914926767349,0.0,0.006190778687596321,0.0,0.029182814061641693,0.003100000089034438,0.0,-0.0001,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.008078754930718026,0.004683375828470169,nan,11
1.357282026,record,0.10836914926767349,0.0,0.006190778687596321,0.0,0.029182814061641693,0.003100000089034438,0.0,-0.0001,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.008078754930718026,0.004683375828470169,nan,11
1.377182482,record,0.10836914926767349,0.0,0.006190778687596321,0.0,0.029182814061641693,0.003100000089034438,0.0,-0.0001,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.008078754930718026,0.004683375828470169,nan,11
1.397541108,record,0.10836914926767349,0.0,0.006190778687596321,0.0,0.029182814061641693,0.003100000089034438,0.0,-0.0001,0.0,0.0,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.008078754930718026,0.004683375828470169,nan,11
1.4171046,record,0.1615990549325943,0.0,0.009255589917302132,0.003000000026077032,0.029182814061641693,0.006300000008195639,0.0,4.3283,0.012,0.0001,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.007440554351948293,0.004463308303070399,nan,12
1.43708845,record,0.1615990549325943,0.0,0.009255589917302132,0.003000000026077032,0.029182814061641693,0.006300000008195639,0.0,4.3283,0.012,0.0001,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.007440554351948293,0.004463308303070399,nan,12
1.457094262,record,0.1615990549325943,0.0,0.009255589917302132,0.003000000026077032,0.029182814061641693,0.006300000008195639,0.0,4.3283,0.012,0.0001,-1.6445316246486281,75.84,75.6469,0.0,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48068153858184814,-0.12765806913375854,0.02686076797544957,0.007440554351948293,0.004463308303070399,nan,12
1.477117683,record,0.18856659531593323,0.0,0.009255589917302132,0.006000000052154064,0.015274308621883392,0.015200000256299973,0.05862173025845065,2.4951,0.0189,0.005,-1.644211689471383,75.948,75.7582,0.0031859999999997012,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48333648815813,-0.1275867386510174,0.026860767975636527,0.006655604673303394,0.004004343498276971,nan,13
1.497196427,record,0.18856659531593323,0.0,0.009255589917302132,0.006000000052154064,0.015274308621883392,0.015200000256299973,0.05862173025845065,2.4951,0.0189,0.005,-1.644211689471383,75.948,75.7582,0.0031859999999997012,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48333648815813,-0.1275867386510174,0.026860767975636527,0.006655604673303394,0.004004343498276971,nan,13
1.517079796,record,0.18856659531593323,0.0,0.009943495504558086,0.006000000052154064,0.029171712696552277,0.015200000256299973,0.05862173025845065,2.4951,0.0189,0.005,-1.644211689471383,75.948,75.7582,0.0031859999999997012,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48333648815813,-0.1275867386510174,0.026860767975636527,0.006655604673303394,0.004004343498276971,nan,13
1.537132849,record,0.18856659531593323,0.0,0.009943495504558086,0.006000000052154064,0.029171712696552277,0.015200000256299973,0.05862173025845065,2.4951,0.0189,0.005,-1.644211689471383,75.948,75.7582,0.0031859999999997012,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48333648815813,-0.1275867386510174,0.026860767975636527,0.006655604673303394,0.004004343498276971,nan,13
1.557112862,record,0.18856659531593323,0.0,0.009943495504558086,0.006000000052154064,0.029171712696552277,0.015200000256299973,0.05862173025845065,2.4951,0.0189,0.005,-1.644211689471383,75.948,75.7582,0.0031859999999997012,0.0,0.0,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.48333648815813,-0.1275867386510174,0.026860767975636527,0.006655604673303394,0.004004343498276971,nan,13
1.577054966,record,0.24222417175769806,0.0,0.009943495504558086,0.008999999612569809,0.015264788642525673,0.015200000256299973,0.08192378969400552,1.8451,0.0159,0.0087,-1.6436085499461752,76.1313,75.9415,0.011876699888803882,1.3902303165130063e-06,0.0003199351772451564,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.4901898535504769,-0.1274019173914041,0.027116051085235363,0.006468847381561155,0.004041574758852245,nan,14
1.597189462,record,0.24222417175769806,0.0,0.009943495504558086,0.008999999612569809,0.015264788642525673,0.015200000256299973,0.08192378969400552,1.8451,0.0159,0.0087,-1.6436085499461752,76.1313,75.9415,0.011876699888803882,1.3902303165130063e-06,0.0003199351772451564,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.4901898535504769,-0.1274019173914041,0.027116051085235363,0.006468847381561155,0.004041574758852245,nan,14
1.617277407,record,0.24222417175769806,0.0,0.012682700529694557,0.008999999612569809,0.029153531417250633,0.015200000256299973,0.08192378969400552,1.8451,0.0159,0.0087,-1.6436085499461752,76.1313,75.9415,0.011876699888803882,1.3902303165130063e-06,0.0003199351772451564,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.4901898535504769,-0.1274019173914041,0.027116051085235363,0.006468847381561155,0.004041574758852245,nan,14
1.637080606,record,0.24222417175769806,0.0,0.012682700529694557,0.008999999612569809,0.029153531417250633,0.015200000256299973,0.08192378969400552,1.8451,0.0159,0.0087,-1.6436085499461752,76.1313,75.9415,0.011876699888803882,1.3902303165130063e-06,0.0003199351772451564,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.4901898535504769,-0.1274019173914041,0.027116051085235363,0.006468847381561155,0.004041574758852245,nan,14
1.657071379,record,0.24222417175769806,0.0,0.012682700529694557,0.008999999612569809,0.029153531417250633,0.015200000256299973,0.08192378969400552,1.8451,0.0159,0.0087,-1.6436085499461752,76.1313,75.9415,0.011876699888803882,1.3902303165130063e-06,0.0003199351772451564,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.4901898535504769,-0.1274019173914041,0.027116051085235363,0.006468847381561155,0.004041574758852245,nan,14
1.677017961,record,0.2427547723054886,0.0,0.012682700529694557,0.009999999776482582,0.015152798034250736,0.015200000256299973,0.16159438954299285,0.6414,0.007,0.0107,-1.64271910804467,76.5109,76.3243,0.028482246681704845,1.171066100601387e-05,0.0009230747024528972,0.5091531963791142,-0.1268813996722442,0.02778384267790246,0.04,0.02,0.5071622554133689,-0.12693617520397985,0.02773226460088978,0.006314497228271505,0.004044028654826528,nan,15
1.697281565,record,0.2427547723054886,0.0,0.012682700529694557,0.009999999776482582,0.015152798034250736,0.015200000256299973,0.16159438954299285,0.6414,0.007,0.0107,-1.64271910804467,76.5109,76.3243,0.028482246681704845,1.171066100601387e-05,0.0009230747024528972,0.5091531963791142,-0.1268813996722442,0.02778384267790246,0.04,0.02,0.5071622554133689,-0.12693617520397985,0.02773226460088978,0.006314497228271505,0.004044028654826528,nan,15
1.717233043,record,0.2427547723054886,0.0,0.011542028747498989,0.009999999776482582,0.02893964573740959,0.015200000256299973,0.16159438954299285,0.6414,0.007,0.0107,-1.64271910804467,76.5109,76.3243,0.028482246681704845,1.171066100601387e-05,0.0009230747024528972,0.5091531963791142,-0.1268813996722442,0.02778384267790246,0.04,0.02,0.5071622554133689,-0.12693617520397985,0.02773226460088978,0.006314497228271505,0.004044028654826528,nan,15
1.737116395,record,0.2427547723054886,0.0,0.011542028747498989,0.009999999776482582,0.02893964573740959,0.015200000256299973,0.16159438954299285,0.6414,0.007,0.0107,-1.64271910804467,76.5109,76.3243,0.028482246681704845,1.171066100601387e-05,0.0009230747024528972,0.5091531963791142,-0.1268813996722442,0.02778384267790246,0.04,0.02,0.5071622554133689,-0.12693617520397985,0.02773226460088978,0.006314497228271505,0.004044028654826528,nan,15
