phase,time_s,throttle,speed_mps,acceleration_mps2
grid_throttle_0.000_at_0.00,1788167995.4920127,0.0,35.84290039184887,nan
grid_throttle_0.000_at_0.00,1788167995.5119314,0.0,35.84290039184887,nan
grid_throttle_0.000_at_0.00,1788167995.5320258,0.0,35.84290039184887,nan
grid_throttle_0.000_at_0.00,1788167995.552009,0.0,35.84290039184887,nan
grid_throttle_0.000_at_0.00,1788167995.572222,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.5920043,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.611926,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.6320732,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.6519785,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.672113,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.6925669,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.7121613,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.732045,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.7520049,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.7721589,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.7920592,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.812066,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.8320644,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.852118,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.8720279,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.8920238,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.9119828,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.932139,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.9522634,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.9720044,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167995.99203,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.0121775,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.0321941,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.0523894,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.0720954,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.0920136,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.1121356,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.1323793,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.1522176,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.1720805,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.191984,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.2120905,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.232718,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.252047,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.272002,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.2920303,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.3121705,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.3320453,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.35203,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.3719504,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.3920236,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.4120395,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.432111,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.452017,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.4719748,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.491995,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.5120184,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.5324275,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.5520473,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.5720088,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.5920067,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.611947,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.6320364,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.6521587,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.6721885,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.6921146,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.7123165,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.7320316,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.7520027,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.7721634,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.7920284,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.812027,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.832201,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.8521233,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.871966,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.892049,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.9121742,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.9321628,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.9520133,0.0,35.84290039184887,0.0
grid_throttle_0.000_at_0.00,1788167996.9719965,0.0,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.0120363,0.05,35.84290039184887,nan
grid_throttle_0.050_at_0.00,1788167997.0321314,0.05,35.84290039184887,nan
grid_throttle_0.050_at_0.00,1788167997.0520432,0.05,35.84290039184887,nan
grid_throttle_0.050_at_0.00,1788167997.0723214,0.05,35.84290039184887,nan
grid_throttle_0.050_at_0.00,1788167997.092106,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.1121535,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.132415,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.1521008,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.1720073,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.1920323,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.2120795,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.2323952,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.252002,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.2720065,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.2920873,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.312141,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.3323176,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.352032,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.372054,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.3920946,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.412078,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.4323716,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.4522045,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.4719388,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.492073,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.5122817,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.532131,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.552024,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.5719855,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.5921087,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.6120355,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.632369,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.6520295,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.6719937,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.6921005,0.05,35.84290039184887,0.0
grid_throttle_0.050_at_0.00,1788167997.7122748,0.05,35.84290039184887,0.0
