regime,speed_mps,steering_rad,v_error_mps,r_error_radps
low_speed,0.013,0,0,0
low_speed,0.0037,0,0,0
low_speed,0.0026,0,0,0
low_speed,0.0023,0,0,0
low_speed,0.0021,0,0,0
low_speed,0.0018,0,0,0
low_speed,0.0016,0,0,0
low_speed,0.0014,0,0,0
low_speed,0.0013,0,0,0
low_speed,0.0011,0,0,0
low_speed,0.001,0,0,0
low_speed,0.0009,0,0,0
low_speed,0.0008,0,0,0
low_speed,0.0007,0,0,0
low_speed,0.0006,0,0,0
low_speed,0.0005,0,0,0
low_speed,0.0005,0,0,0
low_speed,0.0004,0,0,0
low_speed,0.0004,0,0,0
low_speed,0.0003,0,0,0
low_speed,0.0003,0,0,0
low_speed,0.0003,0,0,0
low_speed,0.0002,0,0,0
low_speed,0.0002,0,0,0
low_speed,0.0002,0,0,0
low_speed,0.0002,0,0,0
low_speed,0.0001,0,0,0
low_speed,0.0001,0,0,0
low_speed,0.0001,0,0,0
low_speed,0.0001,0,0,0
low_speed,0.0001,0,0,0
low_speed,0.0001,0,0,0
low_speed,0.0001,0,0,0
low_speed,0.0001,0,0,0
low_speed,0.0001,0,0,0
low_speed,0,0,0,0
low_speed,0,0,0,0
low_speed,0,0,0,0
low_speed,0,0,0,0
low_speed,0,0,0,0
low_speed,0,0,0,0
low_speed,0,0,0,0
low_speed,0,0,0,0
low_speed,0,0,0,0
low_speed,0.1271,0,0,0
low_speed,0.2603,0,0,0
low_speed,0.3927,0,0,0
straight_acceleration,0.5241,0,0,0
straight_acceleration,0.6547,0,0,0
straight_acceleration,0.7844,0,0,0
straight_acceleration,0.9132,0,0,0
straight_acceleration,1.0412,0,0,0
straight_acceleration,1.1683,0,0,0
straight_acceleration,1.2945,0,0,0
straight_acceleration,1.4248,0,0,0
straight_acceleration,1.5639,0,0,0
straight_acceleration,1.7429,0,0,0
straight_acceleration,1.8593,0,0,0
straight_acceleration,1.9186,0,0,0
straight_acceleration,1.9532,0,0,0
straight_acceleration,1.9725,0,0,0
straight_acceleration,1.9833,0,0,0
straight_acceleration,1.9894,0,0,0
straight_acceleration,1.9927,0,0,0
straight_acceleration,1.9944,0,0,0
straight_acceleration,1.9953,0,0,0
straight_acceleration,1.9956,0,0,0
straight_acceleration,1.9957,0,0,0
straight_acceleration,1.9956,0,0,0
straight_acceleration,1.9954,0,0,0
straight_acceleration,1.9952,0,0,0
straight_acceleration,1.995,0,0,0
straight_acceleration,1.9948,0,0,0
straight_acceleration,1.9946,0,0,0
straight_acceleration,1.9944,0,0,0
straight_acceleration,1.9942,0,0,0
straight_acceleration,1.9941,0,0,0
straight_acceleration,1.994,0,0,0
straight_acceleration,1.9939,0,0,0
straight_acceleration,1.9938,0,0,0
straight_acceleration,1.9937,0,0,0
straight_acceleration,1.9936,0,0,0
straight_acceleration,1.9935,0,0,0
straight_acceleration,1.9934,0,0,0
straight_acceleration,1.9934,0,0,0
straight_acceleration,1.9933,0,0,0
straight_acceleration,1.9933,0,0,0
straight_acceleration,1.9933,0,0,0
straight_acceleration,1.9932,0,0,0
straight_acceleration,1.9932,0,0,0
straight_acceleration,1.9932,0,0,0
straight_acceleration,1.9932,0,0,0
straight_acceleration,1.9931,0,0,0
straight_acceleration,1.9931,0,0,0
straight_acceleration,1.9931,0,0,0
straight_acceleration,1.9931,0,0,0
straight_acceleration,1.9931,0,0,0
straight_acceleration,1.9931,0,0,0
straight_acceleration,1.9931,0,0,0
straight_acceleration,1.9931,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
straight_acceleration,1.993,0,0,0
